Format, Traqmate Trackvision, V2
Track, VMP
Vehicle, Peter's DSP BMW
Driver, Peter Florance
Starting Date, 06/11/2011
Starting Time, 18:36:59.751
Sample Rate (samps/sec), 20
Duration (secs),    565.750
Analogs, Point Name, Units, Low Value, High Value, AlarmValue
A0 Disabled
A1 Disabled
A2 Disabled
A3 Disabled
Digitals, Point Name, On Name, OffName
D4
D5
GPS Reading, GPS Time, GPS Weeks, Elapsed Time, Lat (Degrees), Lon (Degrees), Lat (feet), Lon (feet), Altitude (feet), Temperature (degrees F), EastVel, NorthVel, VertVel, Velocity (MPH), Heading(Deg), XGs, YGs, RPMs, D4, D5, A0, A1, A2, A3, Gear, Brake (calc), Accel (calc), Lap 
1,67343749,1661,324.000000,37.166469,-77.524372,115.409562,-66.012312,164,59.000000,0.000000,0.000000,0.000000,0.157086,68.275513,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.050000,37.166469,-77.524372,115.406093,-66.001398,164,59.000000,0.000000,0.000000,0.000000,0.045525,68.275513,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.100000,37.166469,-77.524372,115.407910,-66.003905,164,59.000000,0.000000,0.000000,0.000000,-0.066037,68.275513,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.150000,37.166469,-77.524372,115.406550,-66.008376,164,59.000000,0.000000,0.000000,0.000000,-0.175707,68.275513,0.101724,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.200000,37.166469,-77.524372,115.409888,-65.996001,164,59.000000,0.000000,0.000000,0.000000,-0.287268,68.275513,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.250000,37.166469,-77.524372,115.396389,-65.979876,164,59.000000,0.000000,0.000000,0.000000,-0.396939,68.275513,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.300000,37.166469,-77.524372,115.370106,-65.967428,164,59.000000,0.000000,0.000000,0.000000,-0.508500,68.275513,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.350000,37.166469,-77.524371,115.333336,-65.961350,164,59.000000,0.000000,0.000000,0.000000,-0.620061,68.275513,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.400000,37.166468,-77.524371,115.287931,-65.963495,164,59.000000,0.000000,0.000000,0.000000,-0.731623,68.275513,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67343749,1661,324.450000,37.166468,-77.524372,115.235211,-65.973375,164,59.000000,0.000000,0.000000,0.000000,-0.843184,68.275513,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67344249,1661,324.500000,37.166469,-77.524372,115.470787,-65.987917,164,59.000000,0.000000,0.000000,0.000000,0.089872,62.020170,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.550000,37.166469,-77.524372,115.464317,-65.987707,164,59.000000,0.000000,0.000000,0.000000,-0.019798,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.600000,37.166469,-77.524372,115.463465,-65.988176,164,59.000000,0.000000,0.000000,0.000000,-0.131360,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.650000,37.166469,-77.524372,115.458419,-65.996287,164,59.000000,0.000000,0.000000,0.000000,-0.242921,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.700000,37.166469,-77.524372,115.469658,-66.010048,164,59.000000,0.000000,0.000000,0.000000,-0.354482,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.750000,37.166469,-77.524372,115.494294,-66.018246,164,59.000000,0.000000,0.000000,0.000000,-0.466044,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.800000,37.166469,-77.524372,115.528443,-66.017765,164,59.000000,0.000000,0.000000,0.000000,-0.577605,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.850000,37.166469,-77.524372,115.569383,-66.006971,164,59.000000,0.000000,0.000000,0.000000,-0.689166,62.020170,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.900000,37.166469,-77.524372,115.615616,-65.986599,164,59.000000,0.000000,0.000000,0.000000,-0.798837,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344249,1661,324.950000,37.166469,-77.524371,115.665214,-65.955450,164,59.000000,0.000000,0.000000,0.000000,-0.910398,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67344749,1661,325.000000,37.166469,-77.524371,115.562625,-65.939128,164,59.000000,0.000000,0.000000,0.000000,0.141809,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.050000,37.166469,-77.524371,115.558617,-65.929613,164,59.000000,0.000000,0.000000,0.000000,0.030248,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.100000,37.166469,-77.524371,115.558943,-65.927757,164,59.000000,0.000000,0.000000,0.000000,-0.081314,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.150000,37.166469,-77.524371,115.557570,-65.933427,164,59.000000,0.000000,0.000000,0.000000,-0.192875,72.320071,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.200000,37.166469,-77.524371,115.568962,-65.925131,164,59.000000,0.000000,0.000000,0.000000,-0.304436,72.320071,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.250000,37.166469,-77.524371,115.574703,-65.903595,164,59.000000,0.000000,0.000000,0.000000,-0.415998,72.320071,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.300000,37.166469,-77.524371,115.570594,-65.873396,164,59.000000,0.000000,0.000000,0.000000,-0.525668,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.350000,37.166469,-77.524371,115.554213,-65.838522,164,59.000000,0.000000,0.000000,0.000000,-0.637229,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.400000,37.166469,-77.524371,115.526708,-65.800765,164,59.000000,0.000000,0.000000,0.000000,-0.748791,72.320071,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67344749,1661,325.450000,37.166469,-77.524371,115.488602,-65.761249,164,59.000000,0.000000,0.000000,0.000000,-0.860352,72.320071,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67345249,1661,325.500000,37.166470,-77.524371,115.715688,-65.890338,164,59.000000,0.000000,0.000000,0.000000,0.219069,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.550000,37.166470,-77.524371,115.715805,-65.874322,164,59.000000,0.000000,0.000000,0.000000,0.107508,62.020170,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.600000,37.166470,-77.524371,115.710374,-65.868734,164,59.000000,0.000000,0.000000,0.000000,-0.004053,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.650000,37.166470,-77.524371,115.710406,-65.868754,164,59.000000,0.000000,0.000000,0.000000,-0.115614,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.700000,37.166470,-77.524371,115.702025,-65.868783,164,59.000000,0.000000,0.000000,0.000000,-0.227176,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.750000,37.166470,-77.524371,115.702390,-65.885392,164,59.000000,0.000000,0.000000,0.000000,-0.338737,62.020170,0.101724,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.800000,37.166470,-77.524371,115.715968,-65.906151,164,59.000000,0.000000,0.000000,0.000000,-0.450298,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.850000,37.166470,-77.524371,115.743366,-65.924542,164,59.000000,0.000000,0.000000,0.000000,-0.561860,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.900000,37.166470,-77.524371,115.781960,-65.938917,164,59.000000,0.000000,0.000000,0.000000,-0.673421,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345249,1661,325.950000,37.166470,-77.524371,115.830409,-65.948397,164,59.000000,0.000000,0.000000,0.000000,-0.784982,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67345749,1661,326.000000,37.166470,-77.524371,115.807526,-65.841549,164,59.000000,0.000000,0.000000,0.000000,0.141809,62.020170,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.050000,37.166470,-77.524371,115.801881,-65.832904,164,59.000000,0.000000,0.000000,0.000000,0.032139,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.100000,37.166470,-77.524371,115.802328,-65.830932,164,59.000000,0.000000,0.000000,0.000000,-0.079423,62.020170,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.150000,37.166470,-77.524371,115.801933,-65.836610,164,59.000000,0.000000,0.000000,0.000000,-0.189093,62.020170,0.101724,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.200000,37.166470,-77.524371,115.812097,-65.827270,164,59.000000,0.000000,0.000000,0.000000,-0.300654,62.020170,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.250000,37.166470,-77.524371,115.811143,-65.805278,164,59.000000,0.000000,0.000000,0.000000,-0.412216,62.020170,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.300000,37.166470,-77.524371,115.797973,-65.778097,164,59.000000,0.000000,0.000000,0.000000,-0.521886,62.020170,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.350000,37.166470,-77.524371,115.773747,-65.748499,164,59.000000,0.000000,0.000000,0.000000,-0.631557,62.020170,0.101724,0.058725,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.400000,37.166470,-77.524371,115.738143,-65.718910,164,59.000000,0.000000,0.000000,0.000000,-0.743118,62.020170,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67345749,1661,326.450000,37.166470,-77.524371,115.690343,-65.692768,164,59.000000,0.000000,0.000000,0.000000,-0.852788,62.020170,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67346249,1661,326.500000,37.166470,-77.524371,115.991202,-65.743970,164,59.000000,0.000000,0.000000,0.000000,0.283618,59.134708,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.550000,37.166470,-77.524371,115.995359,-65.723629,164,59.000000,0.000000,0.000000,0.000000,0.172057,59.134708,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.600000,37.166470,-77.524371,115.993741,-65.711177,164,59.000000,0.000000,0.000000,0.000000,0.062386,59.134708,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.650000,37.166470,-77.524371,115.990497,-65.714144,164,59.000000,0.000000,0.000000,0.000000,-0.049175,59.134708,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.700000,37.166470,-77.524371,115.987532,-65.715798,164,59.000000,0.000000,0.000000,0.000000,-0.158845,59.134708,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.750000,37.166470,-77.524371,115.984616,-65.704594,164,59.000000,0.000000,0.000000,0.000000,-0.270407,59.134708,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.800000,37.166470,-77.524371,115.965574,-65.699204,164,59.000000,0.000000,0.000000,0.000000,-0.381968,59.134708,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.850000,37.166470,-77.524371,115.938237,-65.705191,164,59.000000,0.000000,0.000000,0.000000,-0.493529,59.134708,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.900000,37.166470,-77.524371,115.906493,-65.722533,164,59.000000,0.000000,0.000000,0.000000,-0.605091,59.134708,0.101724,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346249,1661,326.950000,37.166470,-77.524371,115.871571,-65.749877,164,59.000000,0.000000,0.000000,0.000000,-0.716652,59.134708,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67346749,1661,327.000000,37.166471,-77.524370,116.113652,-65.670785,164,59.000000,0.000000,0.000000,0.000000,0.194528,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.050000,37.166471,-77.524370,116.114383,-65.656593,164,59.000000,0.000000,0.000000,0.000000,0.082966,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.100000,37.166471,-77.524370,116.108686,-65.654851,164,59.000000,0.000000,0.000000,0.000000,-0.028595,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.150000,37.166471,-77.524370,116.110231,-65.654038,164,59.000000,0.000000,0.000000,0.000000,-0.140156,72.320071,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.200000,37.166471,-77.524370,116.100966,-65.649788,164,59.000000,0.000000,0.000000,0.000000,-0.249827,72.320071,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.250000,37.166471,-77.524370,116.088626,-65.663268,164,59.000000,0.000000,0.000000,0.000000,-0.359497,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.300000,37.166471,-77.524371,116.083882,-65.689170,164,59.000000,0.000000,0.000000,0.000000,-0.471058,72.320071,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.350000,37.166471,-77.524371,116.087553,-65.723494,164,59.000000,0.000000,0.000000,0.000000,-0.580729,72.320071,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.400000,37.166471,-77.524371,116.102245,-65.763445,164,59.000000,0.000000,0.000000,0.000000,-0.692290,72.320071,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67346749,1661,327.450000,37.166471,-77.524371,116.128119,-65.807107,164,59.000000,0.000000,0.000000,0.000000,-0.803852,72.320071,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67347249,1661,327.500000,37.166471,-77.524370,116.266715,-65.621996,164,59.000000,0.000000,0.000000,0.000000,0.219069,73.362140,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.550000,37.166471,-77.524370,116.269980,-65.606315,164,59.000000,0.000000,0.000000,0.000000,0.109399,73.362140,0.098276,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.600000,37.166471,-77.524370,116.265055,-65.600112,164,59.000000,0.000000,0.000000,0.000000,0.001619,73.362140,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.650000,37.166471,-77.524370,116.265051,-65.600114,164,59.000000,0.000000,0.000000,0.000000,-0.109942,73.362140,0.103448,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.700000,37.166471,-77.524370,116.263728,-65.592264,164,59.000000,0.000000,0.000000,0.000000,-0.223394,73.362140,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.750000,37.166471,-77.524370,116.247990,-65.596628,164,59.000000,0.000000,0.000000,0.000000,-0.333065,73.362140,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.800000,37.166471,-77.524370,116.232835,-65.615739,164,59.000000,0.000000,0.000000,0.000000,-0.444626,73.362140,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.850000,37.166471,-77.524370,116.223561,-65.646973,164,59.000000,0.000000,0.000000,0.000000,-0.556187,73.362140,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.900000,37.166471,-77.524371,116.221526,-65.687690,164,59.000000,0.000000,0.000000,0.000000,-0.667748,73.362140,0.098276,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347249,1661,327.950000,37.166471,-77.524371,116.226639,-65.736373,164,59.000000,0.000000,0.000000,0.000000,-0.775528,73.362140,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67347749,1661,328.000000,37.166472,-77.524370,116.511616,-65.548811,164,59.000000,0.000000,0.000000,0.000000,0.348548,65.517190,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.050000,37.166472,-77.524370,116.523127,-65.526023,164,59.000000,0.000000,0.000000,0.000000,0.236987,65.517190,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.100000,37.166472,-77.524370,116.528556,-65.509561,164,59.000000,0.000000,0.000000,0.000000,0.125426,65.517190,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.150000,37.166472,-77.524370,116.524725,-65.501304,164,59.000000,0.000000,0.000000,0.000000,0.015755,65.517190,0.100000,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.200000,37.166472,-77.524370,116.524814,-65.500690,164,59.000000,0.000000,0.000000,0.000000,-0.093915,65.517190,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.250000,37.166472,-77.524370,116.518414,-65.498467,164,59.000000,0.000000,0.000000,0.000000,-0.203586,65.517190,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.300000,37.166472,-77.524370,116.519498,-65.513305,164,59.000000,0.000000,0.000000,0.000000,-0.315147,65.517190,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.350000,37.166472,-77.524370,116.535591,-65.529845,164,59.000000,0.000000,0.000000,0.000000,-0.424818,65.517190,0.100000,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.400000,37.166472,-77.524370,116.563564,-65.543494,164,59.000000,0.000000,0.000000,0.000000,-0.534488,65.517190,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67347749,1661,328.450000,37.166472,-77.524370,116.602250,-65.549669,164,59.000000,0.000000,0.000000,0.000000,-0.646049,65.517190,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67348249,1661,328.500000,37.166472,-77.524370,116.725904,-65.451232,164,59.000000,0.000000,0.000000,0.000000,0.321081,68.275513,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.550000,37.166472,-77.524370,116.735815,-65.429912,164,59.000000,0.000000,0.000000,0.000000,0.209520,68.275513,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.600000,37.166472,-77.524370,116.739178,-65.414975,164,59.000000,0.000000,0.000000,0.000000,0.097958,68.275513,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.650000,37.166472,-77.524370,116.734439,-65.409720,164,59.000000,0.000000,0.000000,0.000000,-0.013603,68.275513,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.700000,37.166472,-77.524370,116.734183,-65.410003,164,59.000000,0.000000,0.000000,0.000000,-0.123273,68.275513,0.100000,0.058725,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.750000,37.166472,-77.524370,116.733890,-65.418936,164,59.000000,0.000000,0.000000,0.000000,-0.232944,68.275513,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.800000,37.166472,-77.524370,116.750923,-65.418438,164,59.000000,0.000000,0.000000,0.000000,-0.344505,68.275513,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.850000,37.166473,-77.524370,116.772168,-65.404824,164,59.000000,0.000000,0.000000,0.000000,-0.456066,68.275513,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.900000,37.166473,-77.524369,116.792730,-65.378476,164,59.000000,0.000000,0.000000,0.000000,-0.565737,68.275513,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348249,1661,328.950000,37.166473,-77.524369,116.810636,-65.341074,164,59.000000,0.000000,0.000000,0.000000,-0.675407,68.275513,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67348749,1661,329.000000,37.166473,-77.524369,116.909580,-65.378048,160,59.000000,0.000000,0.000000,0.000000,0.269617,65.517190,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.050000,37.166473,-77.524369,116.915359,-65.359178,160,59.000000,0.000000,0.000000,0.000000,0.158055,65.517190,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.100000,37.166473,-77.524369,116.913807,-65.347759,160,59.000000,0.000000,0.000000,0.000000,0.046494,65.517190,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.150000,37.166473,-77.524369,116.914910,-65.350734,160,59.000000,0.000000,0.000000,0.000000,-0.065067,65.517190,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.200000,37.166473,-77.524369,116.912771,-65.354807,160,59.000000,0.000000,0.000000,0.000000,-0.176629,65.517190,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.250000,37.166473,-77.524369,116.916997,-65.342630,160,59.000000,0.000000,0.000000,0.000000,-0.288190,65.517190,0.100000,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.300000,37.166473,-77.524369,116.905653,-65.324842,160,59.000000,0.000000,0.000000,0.000000,-0.397861,65.517190,0.100000,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.350000,37.166473,-77.524369,116.881466,-65.308576,160,59.000000,0.000000,0.000000,0.000000,-0.507531,65.517190,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.400000,37.166473,-77.524369,116.845853,-65.297833,160,59.000000,0.000000,0.000000,0.000000,-0.619092,65.517190,0.098276,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67348749,1661,329.450000,37.166473,-77.524369,116.800722,-65.293067,160,59.000000,0.000000,0.000000,0.000000,-0.726872,65.517190,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67349249,1661,329.500000,37.166473,-77.524369,117.123868,-65.280468,160,59.000000,0.000000,0.000000,0.000000,0.321081,56.412959,0.101724,0.057047,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.550000,37.166473,-77.524369,117.128658,-65.257453,160,59.000000,0.000000,0.000000,0.000000,0.209520,56.412959,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.600000,37.166473,-77.524369,117.128967,-65.242145,160,59.000000,0.000000,0.000000,0.000000,0.097958,56.412959,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.650000,37.166473,-77.524369,117.122979,-65.238387,160,59.000000,0.000000,0.000000,0.000000,-0.013603,56.412959,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.700000,37.166473,-77.524369,117.122778,-65.238712,160,59.000000,0.000000,0.000000,0.000000,-0.125164,56.412959,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.750000,37.166473,-77.524369,117.125963,-65.247230,160,59.000000,0.000000,0.000000,0.000000,-0.236725,56.412959,0.101724,0.052013,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.800000,37.166474,-77.524369,117.143015,-65.244208,160,59.000000,0.000000,0.000000,0.000000,-0.348287,56.412959,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.850000,37.166474,-77.524369,117.162462,-65.227697,160,59.000000,0.000000,0.000000,0.000000,-0.459848,56.412959,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.900000,37.166474,-77.524369,117.179605,-65.198684,160,59.000000,0.000000,0.000000,0.000000,-0.571409,56.412959,0.101724,0.055369,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349249,1661,329.950000,37.166474,-77.524369,117.192722,-65.158907,160,59.000000,0.000000,0.000000,0.000000,-0.682971,56.412959,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
1,67349749,1661,330.000000,37.166474,-77.524369,117.307544,-65.158494,160,59.000000,0.000000,0.000000,0.000000,0.300664,75.124105,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
0,67349749,1661,330.050000,37.166474,-77.524369,117.318630,-65.139477,160,59.000000,0.000000,0.000000,0.000000,0.189102,75.124105,0.101724,0.053691,78,0,0,0.000000,0.000000,0.000000,0.000000,0,0,0,
